,date,geography,0-4,5-14,15-34,35-59,60-79,80plus,total
8262,2021-06-06,DE.NW,0.0,0.7142857142857143,2.4285714285714284,2.7142857142857144,1.7142857142857142,1.4285714285714286,9.0
8263,2021-06-07,DE.NW,0.0,0.5714285714285714,2.142857142857143,2.857142857142857,1.2857142857142858,1.0,7.857142857142857
8264,2021-06-08,DE.NW,0.0,0.42857142857142855,1.8571428571428572,2.857142857142857,1.0,0.5714285714285714,6.714285714285714
8265,2021-06-09,DE.NW,0.0,0.42857142857142855,1.8571428571428572,2.857142857142857,0.8571428571428571,0.2857142857142857,6.285714285714286
8266,2021-06-10,DE.NW,0.0,0.42857142857142855,1.8571428571428572,3.0,0.8571428571428571,0.2857142857142857,6.428571428571429
8267,2021-06-11,DE.NW,0.0,0.42857142857142855,2.0,3.2857142857142856,0.8571428571428571,0.42857142857142855,7.0
8268,2021-06-12,DE.NW,0.0,0.5714285714285714,2.142857142857143,3.5714285714285716,0.8571428571428571,0.5714285714285714,7.714285714285714
8269,2021-06-13,DE.NW,0.14285714285714285,0.7142857142857143,2.5714285714285716,3.2857142857142856,0.8571428571428571,0.7142857142857143,8.285714285714286
8270,2021-06-14,DE.NW,0.2857142857142857,1.0,3.142857142857143,3.142857142857143,1.0,0.8571428571428571,9.428571428571429
8271,2021-06-15,DE.NW,0.42857142857142855,1.2857142857142858,3.5714285714285716,3.142857142857143,0.8571428571428571,1.0,10.285714285714286
8272,2021-06-16,DE.NW,0.5714285714285714,1.2857142857142858,3.5714285714285716,3.142857142857143,0.7142857142857143,0.8571428571428571,10.142857142857142
8273,2021-06-17,DE.NW,0.7142857142857143,1.2857142857142858,3.5714285714285716,3.142857142857143,0.5714285714285714,0.8571428571428571,10.142857142857142
8274,2021-06-18,DE.NW,0.8571428571428571,1.2857142857142858,3.5714285714285716,2.857142857142857,0.42857142857142855,1.0,10.0
8275,2021-06-19,DE.NW,1.0,1.2857142857142858,3.5714285714285716,2.5714285714285716,0.2857142857142857,1.1428571428571428,9.857142857142858
8276,2021-06-20,DE.NW,0.8571428571428571,1.2857142857142858,3.2857142857142856,2.5714285714285716,0.2857142857142857,1.2857142857142858,9.571428571428571
8277,2021-06-21,DE.NW,0.7142857142857143,1.0,3.0,2.142857142857143,0.2857142857142857,1.4285714285714286,8.571428571428571
8278,2021-06-22,DE.NW,0.5714285714285714,0.7142857142857143,3.0,1.7142857142857142,0.42857142857142855,1.5714285714285714,8.0
8279,2021-06-23,DE.NW,0.42857142857142855,0.5714285714285714,3.0,1.2857142857142858,0.5714285714285714,1.8571428571428572,7.714285714285714
8280,2021-06-24,DE.NW,0.2857142857142857,0.42857142857142855,3.0,0.8571428571428571,0.8571428571428571,1.8571428571428572,7.285714285714286
8281,2021-06-25,DE.NW,0.14285714285714285,0.2857142857142857,3.0,0.5714285714285714,1.1428571428571428,1.5714285714285714,6.714285714285714
8282,2021-06-26,DE.NW,0.0,0.14285714285714285,3.0,0.2857142857142857,1.4285714285714286,1.2857142857142858,6.142857142857143
8283,2021-06-27,DE.NW,0.0,0.0,3.2857142857142856,0.0,1.4285714285714286,1.0,5.714285714285714
8284,2021-06-28,DE.NW,0.0,0.0,3.142857142857143,0.14285714285714285,1.4285714285714286,0.7142857142857143,5.428571428571429
8285,2021-06-29,DE.NW,0.0,0.0,2.7142857142857144,0.2857142857142857,1.4285714285714286,0.42857142857142855,4.857142857142857
8286,2021-06-30,DE.NW,0.0,0.0,2.4285714285714284,0.42857142857142855,1.4285714285714286,0.14285714285714285,4.428571428571429
8287,2021-07-01,DE.NW,0.0,0.0,2.142857142857143,0.5714285714285714,1.1428571428571428,0.0,3.857142857142857
8288,2021-07-02,DE.NW,0.0,0.0,1.8571428571428572,0.7142857142857143,0.8571428571428571,0.0,3.4285714285714284
8289,2021-07-03,DE.NW,0.0,0.0,1.7142857142857142,1.0,0.5714285714285714,0.0,3.2857142857142856
8290,2021-07-04,DE.NW,0.0,0.0,1.2857142857142858,1.4285714285714286,0.42857142857142855,0.0,3.142857142857143
8291,2021-07-05,DE.NW,0.0,0.0,1.4285714285714286,1.5714285714285714,0.2857142857142857,0.0,3.2857142857142856
8292,2021-07-06,DE.NW,0.0,0.0,1.7142857142857142,1.7142857142857142,0.14285714285714285,0.0,3.5714285714285716
8293,2021-07-07,DE.NW,0.0,0.0,2.0,2.0,0.14285714285714285,0.0,4.142857142857143
8294,2021-07-08,DE.NW,0.0,0.0,2.2857142857142856,2.2857142857142856,0.2857142857142857,0.0,4.857142857142857
8295,2021-07-09,DE.NW,0.0,0.0,2.5714285714285716,2.5714285714285716,0.42857142857142855,0.0,5.571428571428571
8296,2021-07-10,DE.NW,0.0,0.0,2.5714285714285716,2.7142857142857144,0.5714285714285714,0.0,5.857142857142857
8297,2021-07-11,DE.NW,0.0,0.0,2.7142857142857144,2.5714285714285716,1.0,0.0,6.285714285714286
8298,2021-07-12,DE.NW,0.0,0.0,2.2857142857142856,2.7142857142857144,1.5714285714285714,0.0,6.571428571428571
8299,2021-07-13,DE.NW,0.0,0.0,1.8571428571428572,2.857142857142857,2.142857142857143,0.0,6.857142857142857
8300,2021-07-14,DE.NW,0.0,0.0,1.4285714285714286,2.7142857142857144,2.4285714285714284,0.0,6.571428571428571
8301,2021-07-15,DE.NW,0.0,0.0,1.0,2.5714285714285716,2.7142857142857144,0.0,6.285714285714286
8302,2021-07-16,DE.NW,0.0,0.0,0.5714285714285714,2.4285714285714284,3.0,0.0,6.0
8303,2021-07-17,DE.NW,0.0,0.0,0.2857142857142857,2.142857142857143,3.2857142857142856,0.0,5.714285714285714
8304,2021-07-18,DE.NW,0.0,0.0,0.0,2.0,3.0,0.0,5.0
8305,2021-07-19,DE.NW,0.0,0.0,0.0,1.7142857142857142,2.4285714285714284,0.0,4.142857142857143
8306,2021-07-20,DE.NW,0.0,0.0,0.14285714285714285,1.5714285714285714,1.8571428571428572,0.0,3.5714285714285716
8307,2021-07-21,DE.NW,0.0,0.0,0.2857142857142857,1.7142857142857142,1.4285714285714286,0.0,3.4285714285714284
8308,2021-07-22,DE.NW,0.0,0.0,0.42857142857142855,1.8571428571428572,1.0,0.0,3.2857142857142856
8309,2021-07-23,DE.NW,0.0,0.0,0.5714285714285714,2.0,0.5714285714285714,0.0,3.142857142857143
8310,2021-07-24,DE.NW,0.0,0.0,0.8571428571428571,2.2857142857142856,0.14285714285714285,0.0,3.2857142857142856
8311,2021-07-25,DE.NW,0.0,0.0,1.1428571428571428,2.7142857142857144,0.0,0.0,3.857142857142857
8312,2021-07-26,DE.NW,0.0,0.0,1.4285714285714286,3.142857142857143,0.0,0.0,4.571428571428571
8313,2021-07-27,DE.NW,0.0,0.0,1.4285714285714286,3.4285714285714284,0.0,0.0,4.857142857142857
8314,2021-07-28,DE.NW,0.0,0.0,1.4285714285714286,3.5714285714285716,0.0,0.0,5.0
8315,2021-07-29,DE.NW,0.0,0.0,1.4285714285714286,3.857142857142857,0.0,0.0,5.285714285714286
8316,2021-07-30,DE.NW,0.0,0.0,1.4285714285714286,4.285714285714286,0.0,0.0,5.714285714285714
8317,2021-07-31,DE.NW,0.0,0.0,1.1428571428571428,4.857142857142857,0.0,0.0,6.0
8318,2021-08-01,DE.NW,0.0,0.0,1.1428571428571428,5.142857142857143,0.0,0.0,6.285714285714286
8319,2021-08-02,DE.NW,0.0,0.0,1.4285714285714286,5.285714285714286,0.0,0.0,6.714285714285714
8320,2021-08-03,DE.NW,0.0,0.0,2.142857142857143,5.428571428571429,0.0,0.0,7.571428571428571
8321,2021-08-04,DE.NW,0.14285714285714285,0.0,2.857142857142857,5.428571428571429,0.0,0.0,8.428571428571429
8322,2021-08-05,DE.NW,0.2857142857142857,0.0,3.7142857142857144,5.285714285714286,0.14285714285714285,0.0,9.428571428571429
8323,2021-08-06,DE.NW,0.42857142857142855,0.0,4.714285714285714,4.857142857142857,0.2857142857142857,0.0,10.285714285714286
8324,2021-08-07,DE.NW,0.5714285714285714,0.0,5.857142857142857,4.285714285714286,0.42857142857142855,0.0,11.142857142857142
8325,2021-08-08,DE.NW,0.7142857142857143,0.0,6.428571428571429,3.857142857142857,0.5714285714285714,0.0,11.571428571428571
8326,2021-08-09,DE.NW,0.8571428571428571,0.0,6.428571428571429,4.0,0.7142857142857143,0.0,12.0
8327,2021-08-10,DE.NW,1.0,0.0,5.857142857142857,4.142857142857143,1.0,0.14285714285714285,12.142857142857142
8328,2021-08-11,DE.NW,0.8571428571428571,0.0,5.285714285714286,4.428571428571429,1.2857142857142858,0.2857142857142857,12.142857142857142
8329,2021-08-12,DE.NW,0.7142857142857143,0.0,4.714285714285714,4.571428571428571,1.5714285714285714,0.42857142857142855,12.0
8330,2021-08-13,DE.NW,0.5714285714285714,0.0,3.857142857142857,5.0,1.8571428571428572,0.5714285714285714,11.857142857142858
8331,2021-08-14,DE.NW,0.42857142857142855,0.0,3.2857142857142856,5.571428571428571,2.142857142857143,0.7142857142857143,12.142857142857142
8332,2021-08-15,DE.NW,0.42857142857142855,0.0,3.2857142857142856,6.428571428571429,2.5714285714285716,0.8571428571428571,13.571428571428571
8333,2021-08-16,DE.NW,0.42857142857142855,0.0,3.857142857142857,6.571428571428571,3.0,1.0,14.857142857142858
8334,2021-08-17,DE.NW,0.42857142857142855,0.0,5.142857142857143,6.714285714285714,3.142857142857143,0.8571428571428571,16.285714285714285
8335,2021-08-18,DE.NW,0.5714285714285714,0.0,6.714285714285714,6.857142857142857,3.2857142857142856,0.7142857142857143,18.142857142857142
8336,2021-08-19,DE.NW,0.7142857142857143,0.0,8.285714285714286,7.142857142857143,3.0,0.5714285714285714,19.714285714285715
8337,2021-08-20,DE.NW,1.0,0.14285714285714285,10.285714285714286,7.571428571428571,2.857142857142857,0.5714285714285714,22.428571428571427
8338,2021-08-21,DE.NW,1.2857142857142858,0.2857142857142857,11.857142857142858,8.142857142857142,2.857142857142857,0.5714285714285714,25.0
8339,2021-08-22,DE.NW,1.2857142857142858,0.42857142857142855,13.285714285714286,8.285714285714286,2.5714285714285716,0.5714285714285714,26.428571428571427
8340,2021-08-23,DE.NW,1.2857142857142858,0.7142857142857143,14.714285714285714,9.0,2.4285714285714284,0.5714285714285714,28.714285714285715
8341,2021-08-24,DE.NW,1.2857142857142858,1.0,15.428571428571429,9.714285714285714,2.5714285714285716,0.7142857142857143,30.714285714285715
8342,2021-08-25,DE.NW,1.4285714285714286,1.4285714285714286,16.285714285714285,11.571428571428571,2.857142857142857,0.8571428571428571,34.42857142857143
8343,2021-08-26,DE.NW,1.5714285714285714,1.8571428571428572,16.714285714285715,13.857142857142858,3.5714285714285716,1.1428571428571428,38.714285714285715
8344,2021-08-27,DE.NW,1.4285714285714286,2.0,16.857142857142858,15.714285714285714,4.142857142857143,1.1428571428571428,41.285714285714285
8345,2021-08-28,DE.NW,1.2857142857142858,2.142857142857143,17.285714285714285,17.428571428571427,4.714285714285714,1.1428571428571428,44.0
8346,2021-08-29,DE.NW,1.2857142857142858,2.2857142857142856,17.428571428571427,19.428571428571427,5.714285714285714,1.1428571428571428,47.285714285714285
8347,2021-08-30,DE.NW,1.2857142857142858,2.142857142857143,16.714285714285715,21.142857142857142,6.428571428571429,1.1428571428571428,48.857142857142854
8348,2021-08-31,DE.NW,1.2857142857142858,2.0,16.428571428571427,23.285714285714285,6.857142857142857,1.1428571428571428,51.0
8349,2021-09-01,DE.NW,1.0,1.5714285714285714,15.285714285714286,23.428571428571427,7.142857142857143,1.1428571428571428,49.57142857142857
8350,2021-09-02,DE.NW,0.7142857142857143,1.1428571428571428,14.714285714285714,23.0,7.714285714285714,0.8571428571428571,48.142857142857146
8351,2021-09-03,DE.NW,0.5714285714285714,0.8571428571428571,13.857142857142858,22.714285714285715,8.428571428571429,0.7142857142857143,47.142857142857146
8352,2021-09-04,DE.NW,0.42857142857142855,0.5714285714285714,12.571428571428571,21.571428571428573,8.714285714285714,0.5714285714285714,44.42857142857143
8353,2021-09-05,DE.NW,0.2857142857142857,0.42857142857142855,11.571428571428571,20.428571428571427,8.857142857142858,0.7142857142857143,42.285714285714285
8354,2021-09-06,DE.NW,0.14285714285714285,0.42857142857142855,11.285714285714286,19.142857142857142,9.142857142857142,0.8571428571428571,41.0
8355,2021-09-07,DE.NW,0.0,0.42857142857142855,10.714285714285714,17.285714285714285,9.571428571428571,1.1428571428571428,39.142857142857146
8356,2021-09-08,DE.NW,0.0,0.8571428571428571,10.428571428571429,16.571428571428573,9.857142857142858,1.7142857142857142,39.42857142857143
8357,2021-09-09,DE.NW,0.0,1.2857142857142858,9.428571428571429,16.0,9.428571428571429,2.4285714285714284,38.57142857142857
8358,2021-09-10,DE.NW,0.0,1.8571428571428572,8.857142857142858,15.285714285714286,8.857142857142858,3.142857142857143,38.0
8359,2021-09-11,DE.NW,0.0,2.4285714285714284,8.571428571428571,15.428571428571429,8.714285714285714,3.857142857142857,39.0
8360,2021-09-12,DE.NW,0.14285714285714285,2.857142857142857,8.0,15.285714285714286,8.142857142857142,4.0,38.42857142857143
8361,2021-09-13,DE.NW,0.2857142857142857,3.2857142857142856,7.428571428571429,15.428571428571429,7.857142857142857,4.285714285714286,38.57142857142857
8362,2021-09-14,DE.NW,0.42857142857142855,3.7142857142857144,7.0,15.714285714285714,7.571428571428571,4.428571428571429,38.857142857142854
8363,2021-09-15,DE.NW,0.5714285714285714,3.5714285714285716,6.857142857142857,15.285714285714286,7.571428571428571,4.142857142857143,38.0
8364,2021-09-16,DE.NW,0.8571428571428571,3.4285714285714284,7.285714285714286,15.0,7.571428571428571,3.857142857142857,38.0
8365,2021-09-17,DE.NW,1.1428571428571428,3.0,7.428571428571429,14.857142857142858,7.428571428571429,3.5714285714285716,37.42857142857143
8366,2021-09-18,DE.NW,1.4285714285714286,2.5714285714285716,7.714285714285714,14.428571428571429,7.0,3.7142857142857144,36.857142857142854
8367,2021-09-19,DE.NW,1.4285714285714286,2.0,8.0,14.428571428571429,7.142857142857143,4.285714285714286,37.285714285714285
8368,2021-09-20,DE.NW,1.4285714285714286,1.4285714285714286,8.142857142857142,14.0,6.857142857142857,4.571428571428571,36.42857142857143
8369,2021-09-21,DE.NW,1.5714285714285714,1.0,8.142857142857142,13.285714285714286,6.571428571428571,4.857142857142857,35.42857142857143
8370,2021-09-22,DE.NW,1.7142857142857142,0.8571428571428571,7.714285714285714,13.0,6.142857142857143,5.142857142857143,34.57142857142857
8371,2021-09-23,DE.NW,1.5714285714285714,0.7142857142857143,7.428571428571429,12.571428571428571,6.142857142857143,5.428571428571429,33.857142857142854
8372,2021-09-24,DE.NW,1.4285714285714286,0.7142857142857143,7.428571428571429,12.0,6.285714285714286,5.714285714285714,33.57142857142857
8373,2021-09-25,DE.NW,1.4285714285714286,0.7142857142857143,7.285714285714286,11.571428571428571,6.857142857142857,5.285714285714286,33.142857142857146
8374,2021-09-26,DE.NW,1.7142857142857142,0.8571428571428571,7.714285714285714,10.428571428571429,7.142857142857143,5.0,32.857142857142854
8375,2021-09-27,DE.NW,2.0,1.0,8.0,9.857142857142858,8.142857142857142,4.857142857142857,33.857142857142854
8376,2021-09-28,DE.NW,2.0,0.8571428571428571,8.571428571428571,9.428571428571429,9.714285714285714,5.0,35.57142857142857
8377,2021-09-29,DE.NW,2.0,0.7142857142857143,9.571428571428571,9.0,11.428571428571429,5.428571428571429,38.142857142857146
8378,2021-09-30,DE.NW,2.142857142857143,0.5714285714285714,10.0,8.285714285714286,13.285714285714286,6.0,40.285714285714285
8379,2021-10-01,DE.NW,2.2857142857142856,0.42857142857142855,10.142857142857142,7.857142857142857,15.0,6.714285714285714,42.42857142857143
8380,2021-10-02,DE.NW,2.142857142857143,0.2857142857142857,10.142857142857142,7.857142857142857,16.285714285714285,7.571428571428571,44.285714285714285
8381,2021-10-03,DE.NW,1.7142857142857142,0.14285714285714285,9.142857142857142,8.428571428571429,17.285714285714285,7.714285714285714,44.42857142857143
8382,2021-10-04,DE.NW,1.2857142857142858,0.0,8.285714285714286,8.571428571428571,18.0,8.285714285714286,44.42857142857143
8383,2021-10-05,DE.NW,1.0,0.0,7.285714285714286,9.0,17.857142857142858,8.428571428571429,43.57142857142857
8384,2021-10-06,DE.NW,0.7142857142857143,0.0,6.571428571428571,9.428571428571429,17.428571428571427,8.285714285714286,42.42857142857143
8385,2021-10-07,DE.NW,0.42857142857142855,0.0,6.142857142857143,10.428571428571429,16.285714285714285,7.857142857142857,41.142857142857146
8386,2021-10-08,DE.NW,0.14285714285714285,0.0,5.857142857142857,11.142857142857142,15.285714285714286,7.285714285714286,39.714285714285715
8387,2021-10-09,DE.NW,0.0,0.0,5.714285714285714,11.0,14.428571428571429,7.0,38.142857142857146
8388,2021-10-10,DE.NW,0.0,0.0,6.142857142857143,11.142857142857142,13.714285714285714,7.428571428571429,38.42857142857143
8389,2021-10-11,DE.NW,0.0,0.0,6.571428571428571,11.428571428571429,11.857142857142858,7.285714285714286,37.142857142857146
8390,2021-10-12,DE.NW,0.0,0.0,7.0,11.571428571428571,10.285714285714286,7.0,35.857142857142854
8391,2021-10-13,DE.NW,0.0,0.0,6.428571428571429,11.714285714285714,9.285714285714286,7.0,34.42857142857143
8392,2021-10-14,DE.NW,0.0,0.0,5.714285714285714,11.428571428571429,8.714285714285714,7.285714285714286,33.142857142857146
8393,2021-10-15,DE.NW,0.0,0.0,5.142857142857143,11.285714285714286,8.857142857142858,7.428571428571429,32.714285714285715
8394,2021-10-16,DE.NW,0.0,0.0,4.571428571428571,11.714285714285714,9.285714285714286,7.285714285714286,32.857142857142854
8395,2021-10-17,DE.NW,0.0,0.14285714285714285,4.428571428571429,11.285714285714286,10.0,6.571428571428571,32.42857142857143
8396,2021-10-18,DE.NW,0.14285714285714285,0.42857142857142855,4.285714285714286,10.857142857142858,11.714285714285714,5.714285714285714,33.142857142857146
8397,2021-10-19,DE.NW,0.2857142857142857,0.7142857142857143,4.285714285714286,10.285714285714286,13.428571428571429,5.142857142857143,34.142857142857146
8398,2021-10-20,DE.NW,0.42857142857142855,1.1428571428571428,5.142857142857143,9.714285714285714,14.571428571428571,4.428571428571429,35.42857142857143
8399,2021-10-21,DE.NW,0.5714285714285714,1.5714285714285714,6.428571428571429,9.0,15.714285714285714,3.7142857142857144,37.0
8400,2021-10-22,DE.NW,0.7142857142857143,2.0,7.428571428571429,8.571428571428571,15.428571428571429,3.142857142857143,37.285714285714285
8401,2021-10-23,DE.NW,0.8571428571428571,2.4285714285714284,8.428571428571429,8.0,14.571428571428571,2.7142857142857144,37.0
8402,2021-10-24,DE.NW,1.0,2.5714285714285716,8.714285714285714,7.857142857142857,13.714285714285714,2.7142857142857144,36.57142857142857
8403,2021-10-25,DE.NW,0.8571428571428571,2.4285714285714284,9.0,7.714285714285714,12.714285714285714,3.142857142857143,35.857142857142854
8404,2021-10-26,DE.NW,0.7142857142857143,2.2857142857142856,8.857142857142858,8.142857142857142,11.428571428571429,3.5714285714285716,35.0
8405,2021-10-27,DE.NW,0.5714285714285714,2.0,8.571428571428571,8.571428571428571,10.0,4.0,33.714285714285715
8406,2021-10-28,DE.NW,0.42857142857142855,1.7142857142857142,8.0,9.428571428571429,8.571428571428571,4.142857142857143,32.285714285714285
8407,2021-10-29,DE.NW,0.2857142857142857,1.4285714285714286,7.571428571428571,9.857142857142858,8.142857142857142,4.285714285714286,31.571428571428573
8408,2021-10-30,DE.NW,0.14285714285714285,1.1428571428571428,7.142857142857143,10.142857142857142,8.0,4.428571428571429,31.0
8409,2021-10-31,DE.NW,0.0,1.0,7.285714285714286,10.142857142857142,7.714285714285714,4.285714285714286,30.428571428571427
8410,2021-11-01,DE.NW,0.0,1.1428571428571428,7.571428571428571,10.0,7.285714285714286,3.857142857142857,29.857142857142858
8411,2021-11-02,DE.NW,0.0,1.2857142857142858,8.428571428571429,9.142857142857142,7.428571428571429,3.4285714285714284,29.714285714285715
8412,2021-11-03,DE.NW,0.0,1.2857142857142858,8.857142857142858,8.285714285714286,8.0,2.857142857142857,29.285714285714285
8413,2021-11-04,DE.NW,0.0,1.2857142857142858,9.142857142857142,7.142857142857143,8.571428571428571,2.2857142857142856,28.428571428571427
8414,2021-11-05,DE.NW,0.0,1.2857142857142858,9.428571428571429,6.0,8.714285714285714,1.7142857142857142,27.142857142857142
8415,2021-11-06,DE.NW,0.0,1.2857142857142858,9.714285714285714,5.0,8.857142857142858,1.2857142857142858,26.142857142857142
8416,2021-11-07,DE.NW,0.0,1.2857142857142858,9.285714285714286,4.285714285714286,8.857142857142858,1.0,24.714285714285715
8417,2021-11-08,DE.NW,0.0,1.0,8.571428571428571,3.857142857142857,9.0,1.0,23.428571428571427
8418,2021-11-09,DE.NW,0.0,0.7142857142857143,7.428571428571429,3.7142857142857144,8.714285714285714,1.2857142857142858,21.857142857142858
8419,2021-11-10,DE.NW,0.0,0.5714285714285714,6.714285714285714,3.7142857142857144,8.142857142857142,2.0,21.142857142857142
8420,2021-11-11,DE.NW,0.0,0.42857142857142855,6.142857142857143,4.0,8.0,2.857142857142857,21.428571428571427
8421,2021-11-12,DE.NW,0.0,0.2857142857142857,5.714285714285714,4.428571428571429,8.0,4.0,22.428571428571427
8422,2021-11-13,DE.NW,0.0,0.2857142857142857,5.285714285714286,5.428571428571429,8.0,4.857142857142857,23.857142857142858
8423,2021-11-14,DE.NW,0.0,0.42857142857142855,5.285714285714286,6.571428571428571,8.285714285714286,5.714285714285714,26.285714285714285
8424,2021-11-15,DE.NW,0.0,0.7142857142857143,5.285714285714286,7.571428571428571,8.571428571428571,6.428571428571429,28.571428571428573
8425,2021-11-16,DE.NW,0.0,1.0,5.857142857142857,8.714285714285714,9.142857142857142,6.714285714285714,31.428571428571427
8426,2021-11-17,DE.NW,0.0,1.2857142857142858,6.0,9.714285714285714,10.285714285714286,7.0,34.285714285714285
8427,2021-11-18,DE.NW,0.14285714285714285,1.5714285714285714,6.0,10.857142857142858,10.857142857142858,7.714285714285714,37.142857142857146
8428,2021-11-19,DE.NW,0.2857142857142857,2.0,5.857142857142857,12.142857142857142,11.428571428571429,7.857142857142857,39.57142857142857
8429,2021-11-20,DE.NW,0.42857142857142855,2.142857142857143,5.857142857142857,12.571428571428571,12.428571428571429,8.428571428571429,41.857142857142854
8430,2021-11-21,DE.NW,0.5714285714285714,2.0,6.0,13.142857142857142,13.571428571428571,9.428571428571429,44.714285714285715
8431,2021-11-22,DE.NW,0.7142857142857143,1.8571428571428572,6.428571428571429,13.571428571428571,15.285714285714286,10.571428571428571,48.42857142857143
8432,2021-11-23,DE.NW,0.8571428571428571,1.7142857142857142,6.0,14.285714285714286,17.285714285714285,12.142857142857142,52.285714285714285
8433,2021-11-24,DE.NW,1.1428571428571428,1.5714285714285714,6.428571428571429,15.0,18.857142857142858,13.142857142857142,56.142857142857146
8434,2021-11-25,DE.NW,1.1428571428571428,1.4285714285714286,7.0,15.285714285714286,20.714285714285715,13.285714285714286,58.857142857142854
8435,2021-11-26,DE.NW,1.1428571428571428,1.0,7.571428571428571,15.857142857142858,22.428571428571427,13.857142857142858,61.857142857142854
8436,2021-11-27,DE.NW,1.1428571428571428,0.7142857142857143,8.0,16.857142857142858,23.285714285714285,13.857142857142858,63.857142857142854
8437,2021-11-28,DE.NW,1.1428571428571428,0.5714285714285714,8.142857142857142,17.428571428571427,23.714285714285715,13.285714285714286,64.28571428571429
8438,2021-11-29,DE.NW,1.2857142857142858,0.5714285714285714,8.285714285714286,18.142857142857142,22.857142857142858,12.571428571428571,63.714285714285715
8439,2021-11-30,DE.NW,1.4285714285714286,0.5714285714285714,8.714285714285714,18.0,21.0,11.285714285714286,61.0
8440,2021-12-01,DE.NW,1.2857142857142858,0.5714285714285714,8.142857142857142,17.857142857142858,18.714285714285715,10.285714285714286,56.857142857142854
8441,2021-12-02,DE.NW,1.2857142857142858,0.5714285714285714,8.285714285714286,18.428571428571427,15.857142857142858,9.857142857142858,54.285714285714285
8442,2021-12-03,DE.NW,1.2857142857142858,0.7142857142857143,8.428571428571429,18.285714285714285,13.285714285714286,9.142857142857142,51.142857142857146
8443,2021-12-04,DE.NW,1.2857142857142858,0.8571428571428571,8.571428571428571,17.571428571428573,11.428571428571429,9.0,48.714285714285715
8444,2021-12-05,DE.NW,1.2857142857142858,1.0,8.857142857142858,17.285714285714285,9.714285714285714,8.714285714285714,46.857142857142854
8445,2021-12-06,DE.NW,1.0,0.8571428571428571,8.857142857142858,17.285714285714285,9.142857142857142,8.285714285714286,45.42857142857143
8446,2021-12-07,DE.NW,0.7142857142857143,0.7142857142857143,9.0,17.714285714285715,9.428571428571429,8.0,45.57142857142857
8447,2021-12-08,DE.NW,0.8571428571428571,0.7142857142857143,9.571428571428571,18.0,10.428571428571429,7.714285714285714,47.285714285714285
8448,2021-12-09,DE.NW,1.0,0.7142857142857143,8.857142857142858,17.0,12.0,7.428571428571429,47.0
8449,2021-12-10,DE.NW,1.1428571428571428,0.7142857142857143,8.0,16.142857142857142,13.285714285714286,7.428571428571429,46.714285714285715
8450,2021-12-11,DE.NW,1.2857142857142858,0.7142857142857143,7.571428571428571,16.142857142857142,14.142857142857142,7.0,46.857142857142854
8451,2021-12-12,DE.NW,1.4285714285714286,0.7142857142857143,7.428571428571429,15.571428571428571,15.0,7.142857142857143,47.285714285714285
8452,2021-12-13,DE.NW,1.7142857142857142,0.8571428571428571,7.714285714285714,14.714285714285714,15.428571428571429,7.428571428571429,47.857142857142854
8453,2021-12-14,DE.NW,2.0,1.0,8.142857142857142,13.571428571428571,15.285714285714286,8.142857142857142,48.142857142857146
8454,2021-12-15,DE.NW,1.7142857142857142,0.8571428571428571,8.857142857142858,12.714285714285714,14.714285714285714,9.285714285714286,48.142857142857146
8455,2021-12-16,DE.NW,1.4285714285714286,0.7142857142857143,10.285714285714286,12.428571428571429,14.285714285714286,10.285714285714286,49.42857142857143
8456,2021-12-17,DE.NW,1.1428571428571428,0.5714285714285714,12.142857142857142,12.428571428571429,14.0,11.285714285714286,51.57142857142857
8457,2021-12-18,DE.NW,1.0,0.42857142857142855,13.714285714285714,12.142857142857142,14.142857142857142,12.428571428571429,53.857142857142854
8458,2021-12-19,DE.NW,1.0,0.2857142857142857,14.857142857142858,13.0,14.285714285714286,13.0,56.42857142857143
8459,2021-12-20,DE.NW,1.2857142857142858,0.2857142857142857,15.571428571428571,13.857142857142858,14.0,13.428571428571429,58.42857142857143
8460,2021-12-21,DE.NW,1.5714285714285714,0.2857142857142857,16.285714285714285,15.428571428571429,14.285714285714286,13.571428571428571,61.42857142857143
8461,2021-12-22,DE.NW,2.2857142857142856,0.42857142857142855,16.285714285714285,16.571428571428573,14.571428571428571,12.571428571428571,62.714285714285715
8462,2021-12-23,DE.NW,3.0,0.5714285714285714,15.857142857142858,17.857142857142858,14.285714285714286,11.571428571428571,63.142857142857146
8463,2021-12-24,DE.NW,3.7142857142857144,0.7142857142857143,14.857142857142858,18.714285714285715,14.0,10.285714285714286,62.285714285714285
8464,2021-12-25,DE.NW,4.285714285714286,0.8571428571428571,14.285714285714286,19.428571428571427,13.428571428571429,9.142857142857142,61.42857142857143
8465,2021-12-26,DE.NW,4.857142857142857,1.0,14.0,18.571428571428573,12.714285714285714,8.857142857142858,60.0
8466,2021-12-27,DE.NW,4.857142857142857,0.8571428571428571,14.0,18.0,12.714285714285714,9.714285714285714,60.142857142857146
8467,2021-12-28,DE.NW,4.857142857142857,0.8571428571428571,14.0,17.142857142857142,12.285714285714286,11.0,60.142857142857146
8468,2021-12-29,DE.NW,4.571428571428571,0.8571428571428571,14.714285714285714,16.714285714285715,12.0,13.0,61.857142857142854
8469,2021-12-30,DE.NW,4.285714285714286,0.8571428571428571,16.142857142857142,16.714285714285715,12.285714285714286,14.857142857142858,65.14285714285714
